,numero_atomi,area_px,area_px_div_n_atomi,num_pixels,perimeter_px,perimeter_px_div_n_atomi,circularity,solidity,compactness,feret_diameter,eccentricity,total_energy
89,408.0,346.5,0.8492647058823529,812.0,80.29047536849976,0.19679038080514646,0.6754373067384766,34.65,0.02291230544324194,0.8382453718304079,0.5300710920610336,-3687.55539132
90,400.0,430.0,1.075,1088.0,106.02174472808838,0.26505436182022096,0.6219414276080637,29.554007475083054,0.024559262233950233,0.8046011471127656,0.37808859432261754,-3610.60739025
91,413.0,237.5,0.5750605326876514,926.0,110.57517051696777,0.2677364903558542,0.6460989346414355,16.176763157894737,0.05596191844745368,0.7460255692088367,0.6224058756661442,-3703.20455777
92,349.0,886.0,2.5386819484240686,2098.0,214.73538208007812,0.6152876277366135,0.706674591714399,30.292708333333334,0.025244708317831786,0.7881489230931285,0.38344748548214447,-3067.3677622
93,308.0,1316.0,4.2727272727272725,2652.0,183.11041045188904,0.5945143196489904,0.4932188668026258,109.66666666666667,0.009607196270939429,0.8948337125992608,0.2689363256828224,-2714.10731253
94,348.0,860.0,2.471264367816092,2013.0,184.90875029563904,0.5313469836081581,0.7650169661782706,41.16249559548978,0.020094695287702264,0.8010263475798833,0.27944084752840126,-3057.89554384
95,325.0,1168.0,3.5938461538461537,2280.0,164.78531455993652,0.507031737107497,0.5405248887661401,106.18181818181819,0.010196692462230095,1.145734023146384,0.8078838474140569,-2871.00010948
96,378.0,670.0,1.7724867724867726,1190.0,112.06932830810547,0.2964797045187975,0.6703646869952252,55.833333333333336,0.015752582901580246,0.898645105261295,0.25194353793247254,-3401.05280292
97,434.0,77.0,0.1774193548387097,360.0,39.53800296783447,0.09110138932680754,0.6189721799470972,12.833333333333334,0.05639443285297574,0.5797509043642028,0.0,-3941.42503687
98,414.0,347.5,0.8393719806763285,1631.0,185.40046429634094,0.447827208445268,0.6602079751985219,11.902689277149708,0.06602821856775806,0.6416947123968847,0.3172134307575147,-3712.7591605
99,409.0,294.5,0.7200488997555012,864.0,78.78257751464844,0.19262243891112088,0.7827871998766915,32.39228447462743,0.024825181132781232,0.784616017947136,0.5770904471525691,-3686.05971103
